PLT_CN,SUBP,SUBPLOT_CN,FPAG
174763128020004,2,251308810489998,CEG3
174763128020004,3,251308811489998,CEG3
174763128020004,4,251308812489998,CEG3
174763917020004,1,251334518489998,CES4
174763917020004,4,251334527489998,CES4
174763541020004,1,251320629489998,CES1
174763541020004,2,251320630489998,CES1
174763541020004,3,251320631489998,CES1
174763541020004,4,251320632489998,CES1
174763777020004,1,251329680489998,CDS6
174763777020004,3,251329683489998,CDS6
174763777020004,4,251329685489998,CDS6
174763680020004,1,251324718489998,CDS6
174763680020004,3,251324721489998,CDS6
174763680020004,2,251324720489998,CDS6
174763884020004,1,251333297489998,CDS4
174763884020004,2,251333298489998,CDS4
174763884020004,3,251333300489998,CDS4
174763884020004,4,251333302489998,CDS4
44543299020004,1,251388884489998,CDS4
44543299020004,2,251388885489998,CDS4
44543299020004,3,251388886489998,CDS4
44543299020004,4,251388887489998,CDS4
174763129020004,1,251308931489998,CES4
174763129020004,2,251308932489998,CES4
174763129020004,3,251308933489998,CES4
174763129020004,4,251308934489998,CES4
174763343020004,1,251314610489998,CDG3
174763343020004,2,251314612489998,CDG3
174763343020004,3,251314614489998,CDG3
174763988020004,1,251337076489998,CES4
174763988020004,2,251337077489998,CES4
174763988020004,3,251337078489998,CES4
174763988020004,4,251337079489998,CES4
174763446020004,3,251316426489998,CDS6
44540485020004,1,303585283489998,CAC1
44540485020004,2,303585284489998,CAC1
44540485020004,3,303585285489998,CAC1
44540485020004,4,303585286489998,CAC1
44542002020004,1,251371862489998,CES2
44542002020004,2,251371863489998,CES2
44542002020004,3,251371864489998,CES2
44541872020004,1,251370412489998,CPS2
44541872020004,2,251370413489998,CPS2
44541872020004,3,251370414489998,CPS2
44541872020004,4,251370415489998,CPS2
44540672020004,1,376846455489998,CAS3
44540672020004,3,376846458489998,CAS3
44540672020004,4,376846459489998,CAS3
44542657020004,1,251379550489998,CPS5
44542657020004,2,251379551489998,CPS5
44542657020004,3,251379552489998,CPS5
44542657020004,4,251379553489998,CPS5
44542106020004,1,251373599489998,CDS6
44542106020004,2,251373600489998,CDS6
44542106020004,3,251373601489998,CDS6
44542106020004,4,251373602489998,CDS6
44540565020004,1,251351824489998,CDG1
44540565020004,2,251351826489998,CDG1
44540565020004,3,251351827489998,CDG1
44540565020004,4,251351828489998,CDG1
174763376020004,1,251315111489998,CEF2
174763376020004,2,251315112489998,CEF2
174763376020004,3,251315113489998,CEF2
174763376020004,4,251315114489998,CEF2
174763921020004,1,251334865489998,CDS4
174763921020004,2,251334866489998,CDS4
174763921020004,3,251334867489998,CDS4
174763921020004,4,251334868489998,CDS4
44543238020004,1,251388081489998,CEM2
44543238020004,2,251388082489998,CEM2
44543238020004,3,251388083489998,CEM2
44543238020004,4,251388084489998,CEM2
174763780020004,1,251329993489998,CEF2
174763780020004,2,251329994489998,CEF2
174763780020004,3,251329995489998,CEF2
174763780020004,4,251329996489998,CEF2
174763787020004,1,251330560489998,CDS6
174763787020004,2,251330561489998,CDS6
174763787020004,3,251330562489998,CDS6
174763787020004,4,251330563489998,CDS6
44543401020004,1,251390904489998,CDS6
44543401020004,2,251390905489998,CDS6
44543401020004,3,251390906489998,CDS6
44543401020004,4,251390907489998,CDS6
44543395020004,4,251390638489998,CHS1
44543397020004,1,251390757489998,CWS5
44543397020004,2,251390758489998,CWS5
44543397020004,3,251390759489998,CWS5
44543397020004,4,251390760489998,CWS5
44542916020004,1,251382907489998,CDS4
44542916020004,2,251382909489998,CDS4
44542916020004,4,251382913489998,CDS4
174763505020004,4,251319219489998,CDG1
174763505020004,2,251319216489998,CDG1
174763505020004,3,251319218489998,CDG1
174763445020004,2,251316220489998,CDS6
44541302020004,1,251363183489998,CEF4
44541302020004,2,251363185489998,CEF4
44541302020004,3,251363186489998,CEF4
44541302020004,4,251363187489998,CDG1
174763845020004,1,251332179489998,CDS6
174763845020004,3,251332183489998,CDS6
174763845020004,4,251332184489998,CDS6
44543736020004,1,251395978489998,CDS4
44543736020004,2,251395979489998,CDS4
44543736020004,3,251395980489998,CDS4
44543736020004,4,251395982489998,CDS4
44541727020004,1,251643962489998,CPG1
44541727020004,2,251643963489998,CPG1
44541727020004,3,251643964489998,CPG1
44541727020004,4,251643965489998,CPG1
174763846020004,1,251332351489998,CDS6
174763846020004,2,251332352489998,CDS6
174763846020004,3,251332353489998,CDS6
174763846020004,4,251332354489998,CDS6
174763542020004,1,251320742489998,CES4
174763542020004,2,251320743489998,CES4
174763542020004,3,251320744489998,CES4
174763542020004,4,251320745489998,CES4
174763721020004,2,251327150489998,CDS6
174763721020004,3,251327151489998,CDS6
174763954020004,1,251336318489998,CES3
174763954020004,2,251336319489998,CES3
174763954020004,3,251336320489998,CES3
174763954020004,4,251336321489998,CES3
174763953020004,1,251336188489998,CES2
174763953020004,2,251336189489998,CES2
174763953020004,3,251336190489998,CES2
174763953020004,4,251336191489998,CES2
44540644020004,1,303585533489998,CES4
44540644020004,2,303585534489998,CES4
44540644020004,4,303585536489998,CES4
44540644020004,3,303585535489998,CES4
44541774020004,1,251369320489998,CAS3
44541774020004,2,251369321489998,CAS3
44541774020004,3,251369322489998,CAS3
44541774020004,4,251369323489998,CAS3
44542290020004,1,251376144489998,CDG1
44542290020004,2,251376145489998,CDG1
44542290020004,3,251376146489998,CDG1
44542290020004,4,251376147489998,CDG1
174763481020004,1,251317449489998,CES4
174763481020004,2,251317452489998,CES4
174763481020004,3,251317453489998,CES4
174763481020004,4,251317455489998,CES4
174763375020004,4,251314986489998,CPS2
44543479020004,1,251391708489998,CFF2
44543479020004,2,251391709489998,CFF2
44543479020004,3,251391710489998,CFF2
44543479020004,4,251391711489998,CFF2
44543220020004,1,251387780489998,CMS3
44543220020004,2,251387781489998,CMS3
44543220020004,3,251387782489998,CMS3
44543220020004,4,251387783489998,CMS3
44540813020004,1,251354899489998,CWF4
44540813020004,2,251354900489998,CWF4
44540813020004,3,251354901489998,CWF4
44540813020004,4,251354902489998,CWF4
44542035020004,1,251372139489998,CWG1
44542035020004,2,251372140489998,CWG1
44542035020004,3,251372141489998,CWG1
44542035020004,4,251372142489998,CWG1
44540557020004,1,251351547489998,CWS3
44540557020004,2,251351548489998,CWS3
44540557020004,3,251351549489998,CWS3
44540557020004,4,251351550489998,CWS3
44540802020004,1,251354606489998,CWG1
44540802020004,2,251354607489998,CWG1
44540802020004,3,251354608489998,CWG1
44540802020004,4,251354609489998,CWG1
44541594020004,1,251367014489998,CWF4
44541594020004,2,251367015489998,CWF4
44541594020004,3,251367016489998,CWF4
44541594020004,4,251367017489998,CWF4
44543312020004,1,251389021489998,CWS2
44543312020004,2,251389022489998,CWS2
44543312020004,3,251389023489998,CWS2
44543312020004,4,251389024489998,CWS2
44540879020004,1,251355906489998,CFF2
44540879020004,2,251355907489998,CFF2
44540879020004,3,251355908489998,CFF2
44540879020004,4,251355909489998,CFF2
174763294020004,1,251313396489998,CWG1
174763294020004,2,251313398489998,CWG1
174763294020004,4,251313402489998,CWF4
44541749020004,1,251368736489998,CWG1
44541749020004,2,251368737489998,CWG1
44541749020004,3,251368738489998,CWG1
44541749020004,4,251368739489998,CWG1
44541543020004,1,251366209489998,CFS4
44541543020004,2,251366210489998,CFS4
44541543020004,3,251366211489998,CFS4
44541543020004,4,251366212489998,CFS4
44541586020004,1,251366883489998,CDS6
44541586020004,2,251366884489998,CDS6
44541586020004,3,251366885489998,CDS6
44541586020004,4,251366886489998,CDS6
44542990020004,1,251383737489998,CDG1
44542990020004,3,251383740489998,CDG1
44542990020004,4,251383741489998,CDG1
174763918020004,1,251334741489998,CWS3
174763918020004,2,251334742489998,CWS3
174763918020004,3,251334743489998,CWS3
174763918020004,4,251334744489998,CWS3
174763193020004,1,251310855489998,CHS1
174763193020004,4,251310860489998,CHS1
174763193020004,2,251310857489998,CHS1
174763193020004,3,251310859489998,CHS1
44541568020004,1,251366785489998,CDS6
44541471020004,2,251365094489998,HOG1
44541471020004,3,251365095489998,HC
44541782020004,1,251369850489998,CFS2
44541782020004,2,251369851489998,CFS2
44541782020004,3,251369852489998,CFS2
44541782020004,4,251369853489998,CFS2
44540894020004,1,251356484489998,CPG2
44540894020004,2,251356485489998,CPG2
44540894020004,3,251356486489998,CPG2
44540894020004,4,251356487489998,CPG2
174763478020004,2,251317316489998,CDG1
44540558020004,1,251351679489998,CWS3
44540558020004,2,251351680489998,CWS3
44540558020004,3,251351681489998,CWS3
44540558020004,4,251351682489998,CWS3
44540895020004,1,251356614489998,CPG1
44540895020004,2,251356615489998,CPG1
44540895020004,3,251356616489998,CPG1
44541780020004,1,251369590489998,CPG2
44541780020004,2,251369591489998,CPG2
44541780020004,3,251369592489998,CPG2
44541780020004,4,251369593489998,CPG2
44541421020004,1,251364834489998,CPG2
44541421020004,2,251364836489998,CPG2
174763646020004,1,251323270489998,CES3
174763646020004,4,251323275489998,CES3
174763646020004,3,251323274489998,CDS8
174763694020004,3,251325573489998,CEF4
174763694020004,2,251325572489998,CEF4
174763694020004,4,251325577489998,CEF4
44540442020004,1,251350534489998,CDG1
44540442020004,2,251350535489998,CDG1
44540442020004,3,251350536489998,CDG1
44540442020004,4,251350537489998,CDG1
44540633020004,1,251352163489998,CDS6
44540633020004,2,251352164489998,CDS6
44540633020004,3,251352165489998,CDS6
44540633020004,4,251352166489998,CDS6
174763583020004,1,251322388489998,CDG1
174763583020004,2,251322390489998,CDG1
174763583020004,4,251322392489998,CDG1
174763583020004,3,251322391489998,CDG3
174763899020004,1,251334155489998,CES3
174763899020004,2,251334156489998,CES3
174763899020004,3,251334157489998,CES3
174763899020004,4,251334158489998,CES3
174763507020004,1,251319398489998,CDS7
174763507020004,2,251319399489998,CDS7
174763507020004,3,251319400489998,CDS7
174763507020004,4,251319401489998,CDS7
174763861020004,1,251332756489998,CES3
174763861020004,2,251332757489998,CES3
174763861020004,3,251332758489998,CES3
174763861020004,4,251332759489998,CES3
174763581020004,1,251322117489998,CDG1
174763581020004,4,251322122489998,CDG1
174763581020004,3,251322121489998,CDS7
174763581020004,2,251322120489998,CDG1
174763130020004,1,251309054489998,CDS7
174763130020004,3,251309056489998,CDS7
174763130020004,4,251309057489998,CDS7
174763130020004,2,251309055489998,CDG1
44541563020004,1,251366625489998,CDS8
44541563020004,2,251366626489998,CDS8
44541563020004,3,251366627489998,CDS8
44541563020004,4,251366628489998,CDS8
174763898020004,1,251334020489998,CES3
174763898020004,2,251334021489998,CES3
174763898020004,3,251334022489998,CES3
174763898020004,4,251334023489998,CES3
44540428020004,1,251350402489998,CDG1
44540428020004,2,251350403489998,CDG1
44540428020004,3,251350404489998,CDG1
44540428020004,4,251350405489998,CDG1
174763236020004,1,251311324489998,CDS7
174763236020004,2,251311325489998,CDS7
174763236020004,3,251311326489998,CDS7
174763236020004,4,251311327489998,CDS7
174763654020004,1,251323711489998,CDG1
174763654020004,2,251323712489998,CDG1
174763654020004,3,251323714489998,CDG1
174763654020004,4,251323715489998,CDG1
44543382020004,1,251390174489998,CDS6
44543382020004,2,251390175489998,CDS6
44543382020004,3,251390176489998,CDS6
44543382020004,4,251390177489998,CDS6
174763474020004,1,251316767489998,CDS7
44541787020004,1,251369979489998,CDS6
44541787020004,2,251369980489998,CDS6
44541787020004,3,251369981489998,CDS6
44541787020004,4,251369983489998,CDS6
174763237020004,1,251311468489998,CES3
174763237020004,2,251311469489998,CES3
174763237020004,3,251311470489998,CES3
174763237020004,4,251311471489998,CES3
174763693020004,1,251325431489998,CEF2
174763693020004,2,251325432489998,CEF2
174763693020004,3,251325433489998,CEF2
174763693020004,4,251325434489998,CEF2
44542547020004,1,251378603489998,CWF3
44542547020004,2,251378604489998,CWF3
44542547020004,3,251378605489998,CWF3
44542547020004,4,251378606489998,CWF3
174763723020004,1,251327425489998,CEG3
174763723020004,2,251327426489998,CEG3
174763723020004,3,251327427489998,CEG3
174763723020004,4,251327428489998,CEG3
44542708020004,1,251380319489998,CEF4
44542708020004,2,251380320489998,CEF4
44542708020004,3,251380321489998,CEF4
44542708020004,4,251380322489998,CEF4
44541945020004,1,251371284489998,CCS2
44541945020004,2,251371285489998,CCS2
44541945020004,3,251371286489998,CCS2
44541945020004,4,251371287489998,CCS2
44543202020004,3,251387509489998,CDS6
44543202020004,4,251387511489998,CDS6
44541804020004,1,251370243489998,CDG1
44541804020004,4,251370248489998,CDG1
44541803020004,3,251370110489998,CEF4
44541803020004,4,251370111489998,CEF4
44541803020004,1,251370108489998,CEF4
44541803020004,2,251370109489998,CEF4
44543470020004,1,251391579489998,CDS7
44543470020004,2,251391580489998,CDS7
44543470020004,3,251391581489998,CDS7
44543470020004,4,251391582489998,CDS7
174763685020004,1,251325009489998,CDG1
174763685020004,2,251325010489998,CDG1
174763685020004,3,251325011489998,CDG1
174763685020004,4,251325012489998,CDG1
44543233020004,1,251387907489998,CLS5
44543233020004,3,251387911489998,CLS5
44543233020004,4,251387913489998,CLS5
174763502020004,1,251318814489998,CEF2
174763502020004,2,251318815489998,CEF2
174763502020004,3,251318816489998,CEF2
174763502020004,4,251318817489998,CEF2
174763475020004,1,251317044489998,CCF2
174763475020004,2,251317045489998,CCF2
174763475020004,3,251317046489998,CCF2
174763475020004,4,251317047489998,CCF2
44542537020004,1,251378295489998,CES4
44542537020004,2,251378296489998,CES4
44542537020004,3,251378297489998,CES4
44542537020004,4,251378298489998,CES4
174763814020004,1,251331550489998,CDG1
174763814020004,2,251331551489998,CDG1
174763814020004,4,251331555489998,CDG1
174763814020004,3,251331554489998,CDG1
44542903020004,2,251382601489998,CCF2
44542085020004,1,251372893489998,CEF4
44542085020004,2,251372894489998,CEF4
44542085020004,3,251372895489998,CEF4
44542085020004,4,251372896489998,CEF4
174763975020004,1,251336916489998,CHF3
174763975020004,2,251336917489998,CHF3
174763975020004,4,251336920489998,CHF3
174763240020004,3,251311899489998,CLS5
174763240020004,4,251311900489998,CLS5
174763240020004,1,251311897489998,CLS5
174763240020004,2,251311898489998,CLS5
44540299020004,1,251348504489998,CWS4
44540299020004,2,251348505489998,CWS4
44540299020004,3,251348506489998,CWS4
44540299020004,4,251348507489998,CWS4
44540292020004,1,251348363489998,CDS8
44540292020004,2,251348364489998,CDS8
44540292020004,3,251348365489998,CDS8
44540292020004,4,251348366489998,CDS8
44540365020004,1,251349458489998,CDS6
44540365020004,2,251349459489998,CDS6
44540365020004,3,251349460489998,CDS6
44540365020004,4,251349461489998,CDS6
174763885020004,1,251333425489998,CES2
174763885020004,2,251333426489998,CES2
174763885020004,3,251333427489998,CES2
174763885020004,4,251333428489998,CES2
174764067020004,1,251339116489998,CCF2
174764067020004,3,251339120489998,CCF2
174764067020004,2,251339119489998,CCF2
174764067020004,4,251339121489998,CCF2
174763125020004,1,251308411489998,CHF3
174763125020004,2,251308412489998,CHF3
174763125020004,3,251308413489998,CHF3
174763125020004,4,251308414489998,CHF3
174763928020004,1,251335537489998,CCF2
174763928020004,2,251335538489998,CCF2
174763928020004,3,251335539489998,CCF2
174763928020004,4,251335540489998,CCF2
44540285020004,1,251347951489998,CES3
44540285020004,2,251347952489998,CES3
44540285020004,3,251347953489998,CES3
44540285020004,4,251347954489998,CES3
174763565020004,1,303583758489998,CWS4
174763565020004,2,303583759489998,CWS4
174763565020004,3,303583760489998,CWS4
174763565020004,4,303583761489998,CWS4
44543392020004,1,251390315489998,CLS5
44543392020004,2,251390316489998,CLS5
44543392020004,3,251390317489998,CLS5
44543392020004,4,251390318489998,CLS5
174763729020004,1,251328312489998,CCS3
174763729020004,2,251328313489998,CCS3
174763729020004,3,251328314489998,CCS3
174763729020004,4,251328315489998,CCS3
44542098020004,1,251373451489998,CCS3
44542098020004,2,251373452489998,CCS3
44542098020004,3,251373453489998,CCS3
44542098020004,4,251373454489998,CCS3
174763503020004,1,251318954489998,CWS8
174763503020004,2,251318955489998,CWS8
174763503020004,3,251318956489998,CCF2
174763503020004,4,251318958489998,CCF2
44541305020004,1,251363576489998,CHF5
44541305020004,2,251363577489998,CHF5
44541305020004,3,251363578489998,CHF5
44541305020004,4,251363579489998,CHF5
174763927020004,1,251335383489998,CWS2
174763927020004,3,251335386489998,CWS2
174763927020004,4,251335387489998,CWS4
174763927020004,2,251335385489998,CWS4
174763724020004,1,251327559489998,CHF3
